usage_id,user_id,session_date,device,genre,watch_minutes,completed_content
609,24,2025-03-12,Roku,kids,64,True
610,24,2026-04-10,iOS,anime,52,False
611,24,2026-01-03,Web,documentary,29,True
612,24,2025-12-10,Web,true_crime,1,False
613,24,2025-12-31,Roku,sci_fi,39,True
614,24,2025-09-27,Android,anime,25,True
615,24,2025-12-02,iOS,anime,36,True
616,24,2026-01-14,iOS,reality,1,False
617,24,2025-08-14,Roku,sci_fi,53,True
618,24,2025-07-29,Android,documentary,37,False
619,24,2026-01-10,Android,drama,60,True
620,24,2025-03-25,iOS,reality,32,True
621,24,2025-09-25,Android,drama,93,True
622,24,2026-02-03,Web,comedy,40,True
623,24,2025-11-21,SmartTV,drama,1,False
624,24,2025-02-03,Roku,true_crime,71,True
625,24,2026-05-15,iOS,drama,1,True
626,24,2026-03-18,SmartTV,sci_fi,32,False
627,24,2026-05-06,SmartTV,reality,46,True
628,24,2026-01-08,Web,drama,76,True
629,24,2026-06-17,Web,true_crime,3,True
630,24,2025-05-10,iOS,documentary,9,True
631,24,2025-08-15,iOS,documentary,36,True
632,24,2025-09-29,iOS,true_crime,63,True
633,24,2025-03-29,Web,drama,80,True
634,24,2025-06-12,Web,drama,39,True
635,24,2026-03-25,iOS,kids,26,False
636,24,2025-05-23,Web,sci_fi,61,True
637,24,2025-05-06,Android,anime,82,False
638,24,2026-04-27,SmartTV,true_crime,35,True
639,24,2025-11-01,SmartTV,documentary,20,True
640,24,2025-02-20,Android,kids,55,True
641,24,2025-08-16,Web,documentary,30,True
642,24,2025-04-14,Roku,anime,48,False
643,24,2026-01-18,Roku,comedy,9,False
644,24,2025-10-26,SmartTV,anime,77,False
645,24,2026-04-04,Roku,drama,46,True
646,24,2025-04-01,Android,anime,28,False
647,24,2026-02-05,SmartTV,drama,18,False
648,24,2026-06-16,SmartTV,sci_fi,38,True
649,24,2026-01-06,SmartTV,sci_fi,77,False
650,25,2025-12-31,SmartTV,documentary,77,False
651,25,2026-02-27,iOS,drama,42,False
652,25,2026-02-10,SmartTV,sci_fi,1,False
653,25,2025-09-22,SmartTV,drama,21,False
654,25,2025-10-30,iOS,true_crime,45,False
655,25,2025-09-12,iOS,reality,31,False
656,25,2026-03-04,Web,documentary,36,True
657,25,2026-01-31,Android,documentary,60,False
658,25,2026-03-29,Roku,kids,77,False
659,25,2026-03-05,Roku,comedy,1,True
660,25,2026-05-02,Web,kids,74,False
661,25,2026-04-06,Roku,anime,64,False
662,25,2026-06-21,SmartTV,true_crime,21,True
663,25,2026-04-02,Web,kids,83,True
664,25,2026-04-04,iOS,true_crime,48,True
665,25,2026-02-24,Web,kids,64,False
666,25,2026-05-24,Web,reality,43,False
667,25,2025-10-10,SmartTV,sci_fi,95,False
668,25,2026-02-12,SmartTV,sci_fi,97,True
669,25,2026-06-02,Roku,reality,1,False
670,25,2025-10-19,SmartTV,true_crime,20,True
671,25,2025-11-27,Android,reality,28,True
672,25,2025-12-07,Web,comedy,28,True
673,25,2025-11-12,SmartTV,anime,60,True
674,25,2025-09-10,SmartTV,reality,45,True
675,25,2025-10-31,SmartTV,true_crime,92,True
676,25,2025-09-14,Web,kids,75,True
677,25,2026-03-22,Android,drama,30,True
678,25,2026-03-03,SmartTV,true_crime,53,False
679,25,2026-03-05,Web,documentary,16,False
680,25,2026-05-29,iOS,drama,53,False
681,25,2025-09-09,SmartTV,true_crime,55,True
682,25,2025-11-09,Roku,documentary,93,False
683,25,2026-02-08,Android,true_crime,59,False
684,25,2026-04-04,iOS,documentary,96,True
685,25,2026-01-08,Roku,kids,102,True
686,25,2026-04-04,iOS,kids,46,True
687,25,2025-10-07,Roku,comedy,102,True
688,25,2025-09-20,SmartTV,reality,83,True
689,25,2026-01-01,Web,sci_fi,3,True
690,25,2025-10-13,Android,documentary,1,True
691,25,2026-02-20,Android,true_crime,17,False
692,25,2026-05-15,iOS,documentary,42,False
693,25,2026-01-25,Android,kids,62,False
694,25,2025-12-15,Android,documentary,14,False
695,25,2026-02-27,Web,reality,63,True
696,25,2025-10-26,Web,drama,17,False
697,26,2026-06-20,SmartTV,drama,73,True
698,26,2026-05-05,SmartTV,kids,55,True
699,26,2026-06-25,iOS,kids,35,True
700,26,2026-06-17,Roku,true_crime,81,True
701,26,2026-06-27,iOS,kids,100,True
702,26,2026-06-08,SmartTV,sci_fi,9,True
703,26,2026-06-06,SmartTV,kids,46,True
704,26,2026-06-23,Android,documentary,93,False
705,26,2026-06-16,Web,anime,75,False
706,26,2026-06-06,Android,anime,69,True
707,26,2026-05-18,Web,kids,48,True
708,26,2026-06-24,SmartTV,comedy,25,False
709,26,2026-05-17,Web,drama,13,False
710,26,2026-06-26,Roku,comedy,37,False
711,26,2026-06-08,Roku,true_crime,35,True
712,26,2026-05-15,Web,true_crime,1,True
713,26,2026-05-01,Android,sci_fi,23,True
714,26,2026-05-25,Roku,kids,33,False
715,26,2026-05-27,iOS,sci_fi,35,True
716,26,2026-06-12,iOS,true_crime,11,False
717,26,2026-06-15,iOS,documentary,9,True
718,26,2026-06-29,Roku,reality,33,True
719,26,2026-06-01,iOS,true_crime,77,False
720,26,2026-05-15,Web,true_crime,40,False
721,26,2026-05-26,iOS,drama,43,True
722,26,2026-06-12,SmartTV,anime,45,False
723,26,2026-06-24,iOS,kids,15,True
724,26,2026-06-23,Android,true_crime,26,True
725,26,2026-05-18,Web,anime,117,False
726,26,2026-06-28,Roku,sci_fi,47,False
727,26,2026-05-16,Roku,reality,46,True
728,26,2026-05-04,Web,true_crime,8,False
729,26,2026-05-10,SmartTV,documentary,54,True
730,26,2026-06-02,iOS,drama,15,True
731,26,2026-06-03,Web,reality,24,True
732,26,2026-05-22,SmartTV,drama,99,True
733,26,2026-05-06,iOS,sci_fi,8,True
734,26,2026-06-02,Web,reality,1,True
735,26,2026-06-18,Web,true_crime,12,False
736,26,2026-06-19,Android,drama,9,True
737,26,2026-05-18,Web,reality,54,True
738,26,2026-06-03,Android,comedy,83,True
739,26,2026-05-01,Roku,anime,26,False
740,26,2026-06-15,Web,comedy,112,True
741,26,2026-06-28,Web,anime,33,False
742,26,2026-05-02,Web,documentary,28,False
743,26,2026-05-19,SmartTV,drama,56,False
744,26,2026-05-15,Android,sci_fi,21,False
745,26,2026-05-31,SmartTV,documentary,49,False
746,26,2026-06-04,Web,comedy,38,False
747,26,2026-06-19,Roku,sci_fi,65,True
748,26,2026-06-05,Web,anime,47,False
749,26,2026-06-11,Android,reality,58,True
750,27,2024-10-24,Roku,sci_fi,46,False
751,27,2024-09-29,Android,drama,45,True
752,27,2025-03-20,Roku,comedy,22,True
753,27,2024-07-27,iOS,sci_fi,55,True
754,27,2024-05-25,SmartTV,sci_fi,104,True
755,27,2025-07-05,Roku,documentary,59,False
756,27,2024-11-16,Android,sci_fi,52,True
757,27,2025-06-20,Android,true_crime,79,False
758,27,2024-04-11,SmartTV,drama,52,True
759,27,2025-08-11,Android,anime,4,False
760,27,2025-07-25,SmartTV,kids,49,True
761,27,2025-07-17,Roku,reality,56,True
762,27,2024-12-18,iOS,anime,73,True
763,27,2025-07-05,Web,anime,47,False
764,27,2025-09-10,Android,kids,17,True
765,27,2025-06-01,iOS,comedy,67,False
766,27,2025-04-06,iOS,comedy,11,True
767,27,2025-06-15,Roku,kids,86,True
768,27,2025-07-12,Web,reality,12,True
769,27,2024-05-05,Roku,drama,15,False
770,27,2024-10-22,Android,comedy,77,False
771,27,2024-11-12,Android,sci_fi,2,True
772,27,2025-06-09,Android,anime,63,False
773,27,2025-03-16,Android,documentary,51,True
774,27,2025-03-31,Web,kids,66,True
775,27,2025-03-10,Web,sci_fi,19,False
776,27,2024-08-12,Android,drama,101,False
777,27,2024-10-21,Android,sci_fi,140,True
778,27,2024-07-19,SmartTV,documentary,21,False
779,27,2025-09-03,Web,sci_fi,1,True
780,27,2024-09-29,SmartTV,drama,93,True
781,27,2025-03-16,SmartTV,documentary,78,True
782,27,2024-07-05,Android,comedy,43,False
783,27,2024-09-03,iOS,documentary,32,False
784,27,2024-11-11,Roku,drama,1,False
785,27,2025-05-04,Web,comedy,18,False
786,27,2025-04-02,Web,kids,82,True
787,27,2024-09-13,Android,comedy,9,True
788,27,2024-03-31,Android,kids,36,True
789,27,2024-04-26,Android,reality,59,True
790,27,2025-02-26,Roku,drama,35,True
791,27,2025-06-29,SmartTV,kids,59,True
792,27,2025-06-08,Roku,reality,10,False
793,27,2024-07-01,Web,drama,74,True
794,28,2025-07-03,Web,reality,84,True
795,28,2024-12-13,Roku,documentary,36,True
796,28,2024-11-02,Roku,sci_fi,48,True
797,28,2025-03-04,Android,reality,1,True
798,28,2025-06-22,Android,drama,57,False
799,28,2025-03-08,SmartTV,documentary,77,True
800,28,2024-05-26,Android,reality,53,True
801,28,2024-07-01,SmartTV,anime,56,True
802,28,2024-08-12,Android,anime,23,False
803,28,2024-12-24,iOS,reality,46,True
804,28,2025-05-31,Android,documentary,58,True
805,29,2026-05-11,iOS,kids,36,True
806,29,2026-06-19,Android,documentary,68,False
807,29,2025-09-05,iOS,anime,46,True
808,29,2025-04-18,SmartTV,reality,30,False
809,29,2026-03-22,iOS,anime,57,True
810,29,2025-03-19,iOS,sci_fi,72,True
811,29,2026-02-09,Roku,comedy,62,False
812,29,2026-03-12,Android,anime,98,True
813,29,2025-03-21,Roku,anime,18,True
814,29,2025-11-04,Android,comedy,67,True
815,29,2025-04-06,Android,true_crime,65,True
816,29,2026-03-24,iOS,sci_fi,32,True
817,29,2025-04-13,Android,kids,85,True
818,29,2025-07-12,iOS,kids,24,False
819,29,2026-03-27,iOS,anime,62,True
820,29,2025-07-06,Android,comedy,18,True
821,29,2025-04-19,Web,anime,1,False
822,29,2025-04-11,Roku,documentary,59,True
823,29,2026-04-02,Android,comedy,46,True
824,29,2026-02-06,iOS,kids,47,True
825,29,2026-05-15,iOS,documentary,71,True
826,29,2025-10-15,Web,drama,17,False
827,29,2026-04-01,Android,anime,23,False
828,30,2025-03-17,Roku,anime,48,True
829,30,2025-06-19,Android,sci_fi,12,True
830,30,2025-09-04,Android,true_crime,81,True
831,30,2025-07-07,Android,sci_fi,108,False
832,30,2025-08-13,Android,anime,64,True
833,30,2026-02-22,iOS,true_crime,47,True
834,30,2025-02-26,SmartTV,anime,1,False
835,30,2025-07-10,Android,drama,25,True
836,30,2026-04-04,Web,drama,56,False
837,30,2025-07-02,Web,drama,72,False
838,30,2025-04-14,Android,true_crime,10,True
839,30,2025-05-11,Web,anime,54,True
840,30,2025-12-03,Roku,comedy,48,False
841,30,2025-10-12,iOS,drama,22,True
842,30,2025-06-24,SmartTV,anime,47,False
843,30,2025-11-11,Android,sci_fi,11,True
844,30,2025-07-05,SmartTV,reality,106,True
845,30,2025-02-15,iOS,anime,64,False
846,30,2026-03-27,Web,comedy,67,True
847,30,2025-11-25,Roku,true_crime,26,True
848,30,2025-05-02,Android,anime,39,True
849,30,2025-06-03,SmartTV,drama,45,True
850,30,2025-12-21,SmartTV,sci_fi,73,True
851,30,2026-02-01,Roku,drama,23,True
852,30,2026-02-27,SmartTV,true_crime,57,True
853,30,2025-11-07,Roku,comedy,28,True
854,30,2025-06-17,SmartTV,anime,49,True
855,30,2026-04-13,iOS,true_crime,50,False
856,30,2026-03-10,Android,kids,86,True
857,30,2026-02-05,Web,true_crime,87,True
858,30,2026-04-01,SmartTV,true_crime,56,True
859,30,2026-05-01,Roku,sci_fi,64,False
860,30,2025-07-18,Web,anime,57,False
861,30,2025-05-27,Web,drama,13,True
862,30,2025-09-14,Roku,comedy,55,False
863,30,2025-08-18,SmartTV,sci_fi,71,True
864,30,2025-08-29,iOS,true_crime,41,False
865,30,2025-06-21,SmartTV,comedy,33,False
866,31,2024-09-07,iOS,sci_fi,61,False
867,31,2025-07-05,Android,drama,27,True
868,31,2025-01-30,Roku,sci_fi,27,False
869,31,2024-10-26,iOS,reality,82,True
870,31,2025-12-04,Android,reality,33,True
871,31,2024-10-28,Web,sci_fi,81,False
872,31,2025-10-21,iOS,documentary,52,True
873,31,2025-12-19,Android,comedy,34,True
874,31,2026-01-02,Roku,kids,41,False
875,31,2025-02-02,iOS,reality,5,True
876,31,2025-06-13,Web,kids,24,False
877,31,2025-03-03,Web,true_crime,42,True
878,31,2025-10-18,iOS,kids,34,True
879,31,2025-10-05,SmartTV,anime,100,True
880,31,2024-11-23,Web,drama,52,True
881,31,2025-05-23,iOS,documentary,51,True
882,31,2024-12-21,SmartTV,anime,16,False
883,31,2024-09-28,Android,reality,49,True
884,31,2025-01-30,Roku,kids,4,False
885,31,2025-06-26,Web,anime,25,False
886,31,2025-12-28,Roku,documentary,50,False
887,31,2025-09-05,Roku,sci_fi,57,False
888,31,2025-10-12,Web,anime,3,True
889,31,2025-08-28,Roku,true_crime,72,False
890,31,2025-12-26,iOS,kids,25,True
891,31,2025-01-11,SmartTV,sci_fi,20,True
892,31,2025-07-15,SmartTV,drama,12,False
893,31,2024-12-05,iOS,anime,39,True
894,31,2025-01-26,SmartTV,drama,65,True
895,31,2024-12-19,SmartTV,sci_fi,69,True
896,31,2025-01-16,iOS,sci_fi,26,True
897,31,2025-01-24,SmartTV,comedy,3,True
898,31,2025-03-24,iOS,reality,23,False
899,32,2024-11-05,Roku,drama,78,False
900,32,2024-08-10,Roku,comedy,44,True
901,32,2025-02-27,Android,sci_fi,1,True
902,32,2024-12-29,Android,comedy,86,True
903,32,2024-09-01,SmartTV,anime,77,False
904,32,2024-05-16,SmartTV,drama,59,False
905,32,2025-02-04,iOS,true_crime,80,True
906,32,2024-01-29,iOS,kids,42,False
907,32,2025-01-01,iOS,true_crime,35,True
908,32,2025-05-04,iOS,documentary,28,True
909,32,2024-03-04,Web,anime,21,False
910,32,2024-12-05,Android,anime,66,True
911,32,2024-05-03,Web,true_crime,68,False
912,32,2025-06-03,iOS,sci_fi,41,True
913,32,2024-01-20,Roku,drama,34,False
914,32,2025-04-15,Android,comedy,41,True
915,32,2025-04-06,Roku,reality,47,True
916,32,2024-12-13,Android,reality,1,True
917,32,2024-05-09,Web,kids,1,False
918,32,2024-01-16,Android,kids,79,True
919,32,2025-02-19,Web,comedy,1,True
920,32,2024-07-21,Roku,reality,47,False
921,32,2024-11-28,SmartTV,true_crime,31,True
922,32,2024-02-02,SmartTV,documentary,55,True
923,32,2024-12-27,Roku,sci_fi,22,False
924,32,2025-01-13,Roku,true_crime,70,True
925,32,2025-06-24,Android,sci_fi,27,False
926,32,2024-10-07,Web,drama,33,False
927,32,2025-05-26,Web,reality,39,False
928,32,2025-02-17,SmartTV,comedy,31,True
929,32,2025-03-24,Android,anime,45,False
930,32,2025-04-12,Roku,comedy,99,False
931,32,2024-01-10,Android,sci_fi,39,True
932,32,2024-10-13,Roku,anime,90,True
933,32,2024-11-12,iOS,documentary,11,False
934,32,2025-06-18,SmartTV,true_crime,1,True
935,32,2024-01-22,Roku,drama,60,True
936,32,2025-06-11,Roku,comedy,23,True
937,32,2024-07-23,Web,drama,33,True
938,32,2024-05-02,Web,reality,101,False
939,32,2024-08-21,SmartTV,drama,79,False
940,32,2024-04-25,iOS,comedy,35,True
941,32,2025-03-07,Android,comedy,42,True
942,32,2024-10-31,SmartTV,reality,50,False
943,32,2024-06-03,Web,true_crime,80,True
944,32,2024-06-18,SmartTV,anime,75,False
945,32,2024-10-03,Roku,comedy,84,False
946,32,2025-02-09,Roku,documentary,17,True
947,33,2026-06-01,Web,sci_fi,44,False
948,33,2026-06-26,SmartTV,reality,16,True
949,33,2026-06-27,Web,kids,31,False
950,33,2026-06-08,Roku,reality,29,True
951,33,2026-06-03,SmartTV,documentary,43,False
952,33,2026-06-22,Web,true_crime,53,False
953,33,2026-06-03,Android,anime,48,False
954,33,2026-06-17,SmartTV,anime,39,True
955,33,2026-06-05,Roku,kids,62,False
956,33,2026-06-29,SmartTV,anime,57,True
957,33,2026-06-11,Web,true_crime,40,True
958,33,2026-06-08,Roku,true_crime,44,True
959,33,2026-06-19,SmartTV,kids,69,True
960,33,2026-06-29,iOS,documentary,7,True
961,34,2025-06-12,Web,reality,30,False
962,34,2025-08-28,Android,documentary,58,True
963,34,2025-01-11,Android,anime,56,True
964,34,2024-12-12,Roku,kids,13,False
965,34,2025-09-09,iOS,documentary,67,False
966,34,2024-09-30,iOS,comedy,1,False
967,34,2025-10-06,Android,anime,41,True
968,34,2024-06-03,SmartTV,anime,38,True
969,34,2024-12-30,Web,true_crime,32,False
970,34,2024-06-16,Android,true_crime,24,False
971,34,2024-09-19,SmartTV,sci_fi,4,False
972,34,2024-07-06,SmartTV,sci_fi,63,False
973,34,2025-02-03,iOS,comedy,2,True
974,34,2024-07-17,iOS,true_crime,49,True
975,34,2025-01-23,iOS,comedy,55,False
976,34,2025-08-16,SmartTV,kids,29,False
977,34,2024-11-24,Roku,true_crime,61,False
978,34,2024-09-25,Web,documentary,65,True
979,34,2025-10-02,SmartTV,anime,26,True
980,34,2025-04-27,Android,comedy,50,False
981,34,2025-10-31,iOS,anime,58,True
982,34,2025-07-31,Android,reality,31,True
983,34,2025-01-06,Roku,sci_fi,67,True
984,34,2025-10-15,Android,drama,3,False
985,34,2025-03-04,Roku,true_crime,22,True
986,34,2025-10-13,Web,sci_fi,84,False
987,34,2024-07-12,Android,documentary,1,True
988,34,2025-01-18,iOS,documentary,10,False
989,34,2025-04-05,SmartTV,anime,1,True
990,34,2025-08-14,SmartTV,comedy,77,True
991,34,2025-10-27,iOS,true_crime,51,False
992,34,2025-04-14,Web,kids,75,False
993,34,2024-09-30,SmartTV,documentary,73,True
994,34,2025-04-21,iOS,comedy,70,False
995,34,2025-08-30,Android,reality,5,False
996,34,2025-10-15,SmartTV,kids,46,True
997,34,2025-10-03,Roku,documentary,2,False
998,34,2024-09-30,iOS,comedy,24,True
999,34,2024-06-15,SmartTV,reality,44,True
1000,35,2025-01-15,iOS,kids,26,True
1001,35,2025-06-26,iOS,reality,44,True
1002,35,2024-07-27,iOS,drama,84,False
1003,35,2025-07-09,Web,documentary,23,False
1004,35,2025-11-21,Web,reality,1,True
1005,35,2024-11-22,iOS,kids,34,True
1006,35,2024-11-18,SmartTV,documentary,79,False
1007,35,2024-09-16,Web,true_crime,10,False
1008,35,2025-03-10,Android,reality,1,True
1009,35,2025-10-14,Android,reality,24,False
1010,35,2025-06-20,SmartTV,kids,45,True
1011,35,2024-09-22,SmartTV,comedy,31,True
1012,35,2025-11-06,iOS,documentary,86,False
1013,35,2024-08-12,Roku,drama,82,True
1014,35,2025-04-09,SmartTV,reality,67,False
1015,35,2025-12-04,iOS,sci_fi,1,True
1016,35,2025-01-03,Android,kids,53,True
1017,35,2025-12-08,iOS,true_crime,64,True
1018,35,2025-01-30,Roku,kids,1,False
1019,35,2025-07-19,SmartTV,sci_fi,1,True
1020,35,2024-07-23,Roku,comedy,35,False
1021,35,2025-12-06,Roku,anime,23,False
1022,35,2025-08-12,SmartTV,comedy,41,True
1023,35,2025-08-04,Roku,true_crime,41,False
1024,35,2025-03-12,Roku,reality,91,True
1025,36,2026-06-17,Android,drama,25,True
1026,36,2026-06-06,Roku,kids,60,True
1027,36,2026-06-15,SmartTV,true_crime,55,True
1028,36,2026-06-25,iOS,kids,44,False
1029,36,2026-06-15,iOS,anime,78,False
1030,36,2026-06-19,iOS,true_crime,57,False
1031,36,2026-06-14,SmartTV,true_crime,77,False
1032,36,2026-06-14,SmartTV,documentary,12,False
1033,36,2026-06-22,SmartTV,sci_fi,12,True
1034,36,2026-06-04,Web,anime,26,True
1035,36,2026-06-21,Roku,reality,1,False
1036,36,2026-06-22,Web,anime,59,False
1037,36,2026-06-08,Roku,true_crime,88,True
1038,36,2026-06-25,Android,documentary,47,True
1039,36,2026-06-21,iOS,documentary,22,True
1040,36,2026-06-16,Roku,anime,49,True
1041,36,2026-06-18,Roku,comedy,59,True
1042,36,2026-06-09,Web,comedy,53,False
1043,36,2026-06-14,Web,kids,45,True
1044,36,2026-06-08,Android,kids,11,True
1045,36,2026-06-07,iOS,reality,29,True
1046,36,2026-06-28,Android,documentary,76,False
1047,36,2026-06-10,SmartTV,sci_fi,34,True
1048,36,2026-06-26,Web,reality,58,True
1049,36,2026-06-08,SmartTV,anime,19,True
1050,36,2026-06-24,Web,drama,40,True
1051,36,2026-06-07,iOS,kids,46,False
1052,36,2026-06-04,Roku,drama,95,False
1053,36,2026-06-18,Web,drama,23,False
1054,36,2026-06-13,iOS,drama,59,True
1055,36,2026-06-03,Roku,reality,110,True
1056,36,2026-06-18,Web,sci_fi,45,True
1057,36,2026-06-21,Roku,reality,1,True
1058,36,2026-06-29,Web,reality,63,False
1059,36,2026-06-10,SmartTV,anime,50,False
1060,36,2026-06-16,Android,sci_fi,100,True
1061,36,2026-06-07,SmartTV,documentary,63,True
1062,36,2026-06-22,Web,drama,1,True
1063,36,2026-06-18,SmartTV,true_crime,61,True
1064,36,2026-06-13,Web,documentary,105,True
1065,36,2026-06-12,Web,sci_fi,27,True
1066,36,2026-06-16,Roku,sci_fi,83,False
1067,36,2026-06-23,Web,kids,8,False
1068,36,2026-06-18,Android,reality,62,True
1069,36,2026-06-21,Roku,comedy,45,False
1070,36,2026-06-05,Web,sci_fi,1,False
1071,36,2026-06-10,SmartTV,kids,26,True
1072,36,2026-06-28,Roku,kids,52,False
1073,36,2026-06-14,Roku,anime,55,False
1074,36,2026-06-11,SmartTV,comedy,54,False
1075,36,2026-06-10,Web,sci_fi,33,True
1076,36,2026-06-11,SmartTV,documentary,69,True
1077,36,2026-06-10,Web,reality,39,False
1078,36,2026-06-06,iOS,sci_fi,77,True
1079,36,2026-06-18,Android,documentary,70,False
1080,36,2026-06-29,iOS,drama,17,False
1081,36,2026-06-13,iOS,sci_fi,69,True
1082,36,2026-06-13,Web,anime,46,True
1083,37,2026-06-09,Android,anime,23,True
1084,37,2026-05-15,Android,true_crime,34,False
1085,37,2026-03-19,Web,true_crime,52,True
1086,37,2026-03-06,Roku,sci_fi,1,True
1087,37,2026-06-14,Android,documentary,74,False
1088,37,2026-02-15,SmartTV,drama,48,True
1089,37,2026-06-08,SmartTV,documentary,47,False
1090,37,2026-05-16,SmartTV,reality,18,True
1091,37,2026-06-15,Roku,true_crime,6,False
1092,37,2026-04-24,iOS,sci_fi,55,False
1093,37,2026-05-23,iOS,drama,70,False
1094,37,2026-03-30,Web,drama,1,True
1095,37,2026-02-20,iOS,comedy,1,True
1096,37,2026-05-09,Android,documentary,87,False
1097,37,2026-02-22,Android,kids,24,True
1098,37,2026-03-16,Web,anime,70,False
1099,37,2026-04-15,SmartTV,kids,33,True
1100,37,2026-06-06,Android,anime,45,False
1101,37,2026-04-06,Roku,sci_fi,96,False
1102,37,2026-05-25,Web,drama,78,True
1103,37,2026-04-05,Web,true_crime,25,False
1104,37,2026-04-12,SmartTV,documentary,1,True
1105,37,2026-03-12,SmartTV,drama,52,True
1106,37,2026-03-04,SmartTV,reality,42,True
