event_id,user_id,event_date,event_type,plan,mrr_impact,cancel_reason
2178,949,2025-03-13,subscription_start,Family,27.99,
2179,949,2026-01-07,cancellation,Family,-27.99,content_dissatisfaction
2180,949,2026-01-28,reactivation,Family,27.99,
2181,950,2025-02-07,trial_start,,0.0,
2182,950,2025-02-14,trial_churn,,0.0,
2183,951,2026-06-15,subscription_start,Premium,21.99,
2184,952,2024-09-08,trial_start,,0.0,
2185,952,2024-09-15,trial_churn,,0.0,
2186,953,2025-06-12,trial_start,,0.0,
2187,953,2025-06-19,subscription_start,Family,27.99,
2188,953,2026-01-15,downgrade,Basic,9.99,
2189,954,2024-11-07,subscription_start,Standard,15.99,
2190,954,2025-02-05,cancellation,Standard,-15.99,price
2191,955,2025-12-07,trial_start,,0.0,
2192,955,2025-12-14,subscription_start,Basic,9.99,
2193,956,2025-05-27,trial_start,,0.0,
2194,956,2025-06-03,trial_churn,,0.0,
2195,957,2025-02-27,subscription_start,Standard,15.99,
2196,957,2025-09-25,cancellation,Standard,-15.99,technical_issues
2197,957,2026-04-06,reactivation,Standard,15.99,
2198,958,2024-07-25,subscription_start,Family,27.99,
2199,958,2024-10-23,cancellation,Family,-27.99,not_using
2200,958,2025-05-07,reactivation,Standard,15.99,
2201,958,2025-12-03,upgrade,Family,27.99,
2202,959,2024-05-06,trial_start,,0.0,
2203,959,2024-05-13,trial_churn,,0.0,
2204,960,2025-12-25,subscription_start,Basic,9.99,
3218,960,2025-12-25,subscription_start,Basic,9.99,
2205,961,2025-01-22,trial_start,,0.0,
2206,961,2025-01-29,trial_churn,,0.0,
2207,962,2025-11-06,trial_start,,0.0,
2208,962,2025-11-13,trial_churn,,0.0,
2209,963,2024-11-12,subscription_start,Basic,9.99,
2210,963,2025-09-08,cancellation,Basic,-9.99,technical_issues
2211,964,2024-01-04,subscription_start,Standard,15.99,
2212,964,2024-05-03,upgrade,Family,27.99,
2213,965,2025-07-10,trial_start,,0.0,
2214,965,2025-07-17,trial_churn,,0.0,
2215,966,2025-05-02,trial_start,,0.0,
2216,966,2025-05-09,subscription_start,Basic,9.99,
2217,966,2025-08-07,cancellation,Basic,-9.99,not_using
2218,967,2026-06-22,trial_start,,0.0,
2219,967,2026-06-29,subscription_start,Premium,21.99,
2220,968,2024-05-31,subscription_start,Basic,9.99,
2221,968,2024-09-28,cancellation,Basic,-9.99,content_dissatisfaction
2222,969,2026-05-08,trial_start,,0.0,
2223,969,2026-05-15,subscription_start,Basic,9.99,
2224,970,2024-07-01,trial_start,,0.0,
2225,970,2024-07-08,subscription_start,Basic,9.99,
2226,970,2025-08-02,cancellation,Basic,-9.99,content_dissatisfaction
2227,970,2025-09-09,reactivation,Basic,9.99,
2228,970,2026-01-07,cancellation,Basic,-9.99,not_using
2229,971,2025-07-29,subscription_start,Premium,21.99,
2230,972,2024-04-05,subscription_start,Basic,9.99,
2231,972,2025-09-27,cancellation,Basic,-9.99,found_alternative
2232,972,2026-01-14,reactivation,Standard,15.99,
2233,973,2026-05-13,subscription_start,Premium,21.99,
2234,974,2024-10-08,trial_start,,0.0,
2235,974,2024-10-15,subscription_start,Standard,15.99,
2236,974,2026-01-08,upgrade,Premium,21.99,
2237,974,2026-03-09,downgrade,Standard,15.99,
2238,974,2026-03-09,cancellation,Standard,-15.99,content_dissatisfaction
2239,975,2024-04-21,trial_start,,0.0,
2240,975,2024-04-28,trial_churn,,0.0,
2241,976,2025-12-06,trial_start,,0.0,
2242,976,2025-12-13,subscription_start,Standard,15.99,
2243,977,2026-05-18,trial_start,,0.0,
2244,977,2026-05-25,trial_churn,,0.0,
2245,978,2024-05-12,trial_start,,0.0,
2246,978,2024-05-19,trial_churn,,0.0,
2247,979,2024-07-03,trial_start,,0.0,
2248,979,2024-07-10,subscription_start,Premium,21.99,
2249,979,2024-08-09,cancellation,Premium,-21.99,technical_issues
2250,979,2024-09-07,reactivation,Standard,15.99,
2251,979,2025-05-05,cancellation,Standard,-15.99,found_alternative
2252,980,2024-01-25,subscription_start,Premium,21.99,
2253,980,2024-07-23,cancellation,Premium,-21.99,not_using
2254,980,2024-09-16,reactivation,Premium,21.99,
2255,980,2024-10-16,cancellation,Premium,-21.99,technical_issues
2256,981,2025-02-28,trial_start,,0.0,
2257,981,2025-03-07,trial_churn,,0.0,
2258,982,2024-07-25,trial_start,,0.0,
2259,982,2024-08-01,trial_churn,,0.0,
2260,983,2024-11-27,subscription_start,Premium,21.99,
2261,983,2025-06-25,cancellation,Premium,-21.99,found_alternative
2262,984,2025-09-22,subscription_start,Basic,9.99,
2263,985,2025-05-05,trial_start,,0.0,
2264,985,2025-05-12,subscription_start,Standard,15.99,
2265,985,2025-10-09,upgrade,Premium,21.99,
2266,986,2025-04-16,subscription_start,Standard,15.99,
2267,986,2026-02-10,upgrade,Premium,21.99,
2268,986,2026-04-11,downgrade,Basic,9.99,
2269,987,2024-02-27,trial_start,,0.0,
2270,987,2024-03-05,trial_churn,,0.0,
2271,988,2024-01-20,trial_start,,0.0,
2272,988,2024-01-27,trial_churn,,0.0,
2273,989,2024-06-01,trial_start,,0.0,
2274,989,2024-06-08,subscription_start,Standard,15.99,
2275,989,2025-03-05,upgrade,Premium,21.99,
2276,989,2025-10-01,downgrade,Basic,9.99,
2277,989,2025-10-31,cancellation,Basic,-9.99,found_alternative
2278,990,2026-05-12,trial_start,,0.0,
2279,990,2026-05-19,trial_churn,,0.0,
2280,991,2026-03-12,trial_start,,0.0,
2281,991,2026-03-19,subscription_start,Basic,9.99,
2282,991,2026-04-18,upgrade,Premium,21.99,
2283,992,2024-03-29,trial_start,,0.0,
2284,992,2024-04-05,trial_churn,,0.0,
2285,993,2024-11-05,subscription_start,Premium,21.99,
2286,993,2024-12-05,downgrade,Basic,9.99,
2287,993,2024-12-05,cancellation,Basic,-9.99,not_using
2288,994,2025-03-30,trial_start,,0.0,
2289,994,2025-04-06,subscription_start,Family,27.99,
2290,994,2025-10-03,cancellation,Family,-27.99,not_using
2291,995,2024-12-14,trial_start,,0.0,
2292,995,2024-12-21,trial_churn,,0.0,
2293,996,2026-06-11,trial_start,,0.0,
2294,996,2026-06-18,subscription_start,Standard,15.99,
2295,997,2024-02-07,trial_start,,0.0,
2296,997,2024-02-14,subscription_start,Standard,15.99,
2297,997,2025-11-05,upgrade,Premium,21.99,
2298,998,2024-02-15,trial_start,,0.0,
2299,998,2024-02-22,trial_churn,,0.0,
2300,999,2026-02-23,trial_start,,0.0,
2301,999,2026-03-02,trial_churn,,0.0,
2302,1000,2024-08-02,trial_start,,0.0,
2303,1000,2024-08-09,trial_churn,,0.0,
2304,1001,2025-03-27,trial_start,,0.0,
2305,1001,2025-04-03,trial_churn,,0.0,
2306,1002,2025-09-29,trial_start,,0.0,
2307,1002,2025-10-06,subscription_start,Basic,9.99,
2308,1002,2026-03-05,cancellation,Basic,-9.99,price
2309,1003,2024-10-04,trial_start,,0.0,
2310,1003,2024-10-11,trial_churn,,0.0,
2311,1004,2024-03-13,trial_start,,0.0,
2312,1004,2024-03-20,trial_churn,,0.0,
2313,1005,2024-01-30,trial_start,,0.0,
2314,1005,2024-02-06,trial_churn,,0.0,
2315,1006,2025-03-12,trial_start,,0.0,
2316,1006,2025-03-19,subscription_start,Family,27.99,
2317,1006,2025-07-17,cancellation,Family,-27.99,found_alternative
2318,1006,2025-11-21,reactivation,Basic,9.99,
2319,1007,2025-12-07,subscription_start,Family,27.99,
2320,1008,2025-11-17,trial_start,,0.0,
2321,1008,2025-11-24,subscription_start,Standard,15.99,
2322,1009,2024-04-05,trial_start,,0.0,
2323,1009,2024-04-12,subscription_start,Standard,15.99,
2324,1009,2024-07-11,cancellation,Standard,-15.99,found_alternative
2325,1010,2024-08-17,trial_start,,0.0,
2326,1010,2024-08-24,subscription_start,Basic,9.99,
2327,1010,2026-06-15,upgrade,Premium,21.99,
2328,1011,2025-12-17,trial_start,,0.0,
2329,1011,2025-12-24,trial_churn,,0.0,
2330,1012,2024-03-07,trial_start,,0.0,
2331,1012,2024-03-14,trial_churn,,0.0,
2332,1013,2024-12-22,subscription_start,Standard,15.99,
2333,1013,2026-03-17,cancellation,Standard,-15.99,not_using
2334,1014,2026-03-26,trial_start,,0.0,
2335,1014,2026-04-02,trial_churn,,0.0,
2336,1015,2025-02-14,trial_start,,0.0,
2337,1015,2025-02-21,subscription_start,Basic,9.99,
2338,1015,2026-04-17,cancellation,Basic,-9.99,price
2339,1016,2025-05-08,trial_start,,0.0,
2340,1016,2025-05-15,trial_churn,,0.0,
2341,1017,2025-03-21,trial_start,,0.0,
2342,1017,2025-03-28,trial_churn,,0.0,
2343,1018,2025-11-16,trial_start,,0.0,
2344,1018,2025-11-23,trial_churn,,0.0,
2345,1019,2025-09-02,trial_start,,0.0,
2346,1019,2025-09-09,subscription_start,Premium,21.99,
2347,1020,2025-02-19,subscription_start,Premium,21.99,
2348,1020,2026-03-16,downgrade,Basic,9.99,
2349,1021,2025-01-23,trial_start,,0.0,
2350,1021,2025-01-30,subscription_start,Standard,15.99,
2351,1021,2025-03-01,upgrade,Premium,21.99,
2352,1021,2026-02-24,cancellation,Premium,-21.99,price
2353,1022,2024-05-22,subscription_start,Basic,9.99,
2354,1022,2024-11-18,cancellation,Basic,-9.99,found_alternative
2355,1023,2025-11-07,trial_start,,0.0,
2356,1023,2025-11-14,trial_churn,,0.0,
2357,1024,2024-07-19,subscription_start,Standard,15.99,
2358,1024,2024-12-16,cancellation,Standard,-15.99,content_dissatisfaction
2359,1024,2025-07-02,reactivation,Premium,21.99,
2360,1024,2026-02-27,cancellation,Premium,-21.99,price
2361,1025,2025-11-26,subscription_start,Premium,21.99,
2362,1026,2025-08-19,subscription_start,Premium,21.99,
2363,1026,2026-03-17,cancellation,Premium,-21.99,content_dissatisfaction
2364,1027,2024-03-04,subscription_start,Basic,9.99,
2365,1027,2025-08-26,cancellation,Basic,-9.99,price
2366,1028,2026-04-20,trial_start,,0.0,
2367,1028,2026-04-27,subscription_start,Standard,15.99,
2368,1029,2025-12-20,trial_start,,0.0,
2369,1029,2025-12-27,trial_churn,,0.0,
2370,1030,2025-03-21,trial_start,,0.0,
2371,1030,2025-03-28,subscription_start,Basic,9.99,
2372,1030,2026-01-22,cancellation,Basic,-9.99,technical_issues
2373,1031,2025-01-28,trial_start,,0.0,
2374,1031,2025-02-04,subscription_start,Basic,9.99,
2375,1032,2024-03-14,subscription_start,Basic,9.99,
2376,1032,2024-05-13,cancellation,Basic,-9.99,price
2377,1033,2024-05-19,subscription_start,Premium,21.99,
2378,1033,2025-03-15,cancellation,Premium,-21.99,found_alternative
2379,1034,2025-12-13,trial_start,,0.0,
2380,1034,2025-12-20,subscription_start,Premium,21.99,
2381,1034,2026-03-20,cancellation,Premium,-21.99,not_using
2382,1035,2025-07-19,trial_start,,0.0,
2383,1035,2025-07-26,subscription_start,Basic,9.99,
2384,1035,2026-03-23,cancellation,Basic,-9.99,not_using
2385,1036,2025-08-14,trial_start,,0.0,
2386,1036,2025-08-21,subscription_start,Premium,21.99,
2387,1037,2025-07-13,trial_start,,0.0,
2388,1037,2025-07-20,subscription_start,Standard,15.99,
2389,1038,2025-01-12,trial_start,,0.0,
2390,1038,2025-01-19,subscription_start,Basic,9.99,
2391,1039,2026-01-18,trial_start,,0.0,
2392,1039,2026-01-25,subscription_start,Basic,9.99,
2393,1039,2026-04-25,upgrade,Premium,21.99,
2394,1040,2024-03-21,trial_start,,0.0,
2395,1040,2024-03-28,subscription_start,Basic,9.99,
2396,1040,2024-11-23,upgrade,Family,27.99,
2397,1040,2025-04-22,downgrade,Premium,21.99,
2398,1040,2025-11-18,cancellation,Premium,-21.99,not_using
2399,1041,2025-11-10,trial_start,,0.0,
2400,1041,2025-11-17,subscription_start,Standard,15.99,
2401,1041,2026-01-16,cancellation,Standard,-15.99,content_dissatisfaction
2402,1042,2024-02-24,trial_start,,0.0,
2403,1042,2024-03-02,subscription_start,Standard,15.99,
2404,1042,2025-08-24,upgrade,Premium,21.99,
2405,1043,2025-04-25,trial_start,,0.0,
2406,1043,2025-05-02,subscription_start,Standard,15.99,
2407,1043,2025-12-28,upgrade,Family,27.99,
2408,1043,2026-06-26,downgrade,Premium,21.99,
2409,1044,2024-02-06,trial_start,,0.0,
2410,1044,2024-02-13,trial_churn,,0.0,
2411,1045,2025-10-06,subscription_start,Family,27.99,
2412,1046,2025-10-01,trial_start,,0.0,
2413,1046,2025-10-08,subscription_start,Basic,9.99,
2414,1046,2026-05-06,upgrade,Family,27.99,
2415,1047,2026-03-13,subscription_start,Basic,9.99,
2416,1047,2026-04-12,cancellation,Basic,-9.99,not_using
2417,1048,2024-01-15,subscription_start,Basic,9.99,
2418,1048,2024-05-14,cancellation,Basic,-9.99,content_dissatisfaction
2419,1049,2025-01-13,trial_start,,0.0,
2420,1049,2025-01-20,subscription_start,Family,27.99,
2421,1049,2025-10-17,cancellation,Family,-27.99,content_dissatisfaction
2422,1050,2025-06-24,trial_start,,0.0,
2423,1050,2025-07-01,trial_churn,,0.0,
2424,1051,2026-04-21,subscription_start,Standard,15.99,
2425,1052,2024-08-31,subscription_start,Family,27.99,
2426,1053,2024-12-19,trial_start,,0.0,
2427,1053,2024-12-26,trial_churn,,0.0,
2428,1054,2025-04-20,trial_start,,0.0,
2429,1054,2025-04-27,subscription_start,Premium,21.99,
2430,1055,2025-11-30,trial_start,,0.0,
2431,1055,2025-12-07,trial_churn,,0.0,
2432,1056,2026-03-27,subscription_start,Basic,9.99,
2433,1056,2026-04-26,cancellation,Basic,-9.99,technical_issues
2434,1057,2024-02-12,trial_start,,0.0,
2435,1057,2024-02-19,trial_churn,,0.0,
2436,1058,2025-10-29,trial_start,,0.0,
2437,1058,2025-11-05,subscription_start,Premium,21.99,
2438,1059,2025-08-21,subscription_start,Premium,21.99,
2439,1060,2025-08-25,trial_start,,0.0,
2440,1060,2025-09-01,subscription_start,Basic,9.99,
2441,1060,2026-03-30,cancellation,Basic,-9.99,not_using
2442,1061,2024-01-11,trial_start,,0.0,
2443,1061,2024-01-18,subscription_start,Basic,9.99,
2444,1061,2024-10-14,cancellation,Basic,-9.99,not_using
2445,1062,2025-12-02,trial_start,,0.0,
2446,1062,2025-12-09,trial_churn,,0.0,
2447,1063,2024-01-25,subscription_start,Premium,21.99,
3216,1063,2024-01-25,subscription_start,Premium,21.99,
2448,1064,2025-10-15,trial_start,,0.0,
2449,1064,2025-10-22,subscription_start,Basic,9.99,
2450,1065,2025-11-03,subscription_start,Premium,21.99,
2451,1065,2026-03-03,downgrade,Standard,15.99,
2452,1066,2024-09-16,subscription_start,Standard,15.99,
2453,1067,2024-10-10,trial_start,,0.0,
2454,1067,2024-10-17,trial_churn,,0.0,
2455,1068,2026-03-10,trial_start,,0.0,
2456,1068,2026-03-17,subscription_start,Standard,15.99,
2457,1069,2024-03-02,trial_start,,0.0,
2458,1069,2024-03-09,subscription_start,Premium,21.99,
2459,1069,2024-06-07,cancellation,Premium,-21.99,price
2460,1070,2024-07-24,trial_start,,0.0,
2461,1070,2024-07-31,subscription_start,Premium,21.99,
2462,1070,2025-10-24,cancellation,Premium,-21.99,price
2463,1071,2026-02-26,subscription_start,Premium,21.99,
2464,1072,2024-04-15,subscription_start,Standard,15.99,
2465,1072,2025-04-10,cancellation,Standard,-15.99,moved_competitor
2466,1073,2024-01-20,subscription_start,Premium,21.99,
2467,1073,2024-03-20,upgrade,Family,27.99,
2468,1073,2025-02-13,cancellation,Family,-27.99,price
2469,1074,2024-09-29,trial_start,,0.0,
2470,1074,2024-10-06,trial_churn,,0.0,
2471,1075,2025-12-25,trial_start,,0.0,
2472,1075,2026-01-01,trial_churn,,0.0,
2473,1076,2024-01-04,trial_start,,0.0,
2474,1076,2024-01-11,subscription_start,Basic,9.99,
2475,1076,2025-06-04,upgrade,Family,27.99,
2476,1076,2025-11-01,downgrade,Premium,21.99,
2477,1077,2025-07-02,trial_start,,0.0,
2478,1077,2025-07-09,subscription_start,Family,27.99,
2479,1078,2025-10-24,trial_start,,0.0,
2480,1078,2025-10-31,trial_churn,,0.0,
2481,1079,2025-04-15,subscription_start,Premium,21.99,
2482,1079,2025-05-15,cancellation,Premium,-21.99,price
2483,1080,2025-11-07,trial_start,,0.0,
2484,1080,2025-11-14,subscription_start,Premium,21.99,
2485,1080,2026-01-13,downgrade,Standard,15.99,
2486,1081,2025-01-02,trial_start,,0.0,
2487,1081,2025-01-09,subscription_start,Basic,9.99,
2488,1081,2025-03-10,cancellation,Basic,-9.99,content_dissatisfaction
2489,1082,2024-07-16,trial_start,,0.0,
2490,1082,2024-07-23,subscription_start,Basic,9.99,
2491,1082,2024-12-20,cancellation,Basic,-9.99,found_alternative
2492,1083,2026-03-22,subscription_start,Premium,21.99,
2493,1084,2024-01-17,trial_start,,0.0,
2494,1084,2024-01-24,trial_churn,,0.0,
2495,1085,2024-08-04,trial_start,,0.0,
2496,1085,2024-08-11,subscription_start,Premium,21.99,
2497,1085,2025-07-07,upgrade,Family,27.99,
2498,1086,2025-08-16,trial_start,,0.0,
2499,1086,2025-08-23,subscription_start,Premium,21.99,
2500,1087,2024-01-20,subscription_start,Basic,9.99,
2501,1087,2024-03-20,cancellation,Basic,-9.99,not_using
2502,1088,2024-05-13,subscription_start,Basic,9.99,
2503,1088,2024-06-12,cancellation,Basic,-9.99,price
2504,1089,2024-04-09,subscription_start,Premium,21.99,
2505,1089,2025-06-03,cancellation,Premium,-21.99,not_using
2506,1090,2024-04-18,trial_start,,0.0,
2507,1090,2024-04-25,subscription_start,Premium,21.99,
2508,1090,2026-04-15,cancellation,Premium,-21.99,content_dissatisfaction
2509,1091,2024-07-26,trial_start,,0.0,
2510,1091,2024-08-02,subscription_start,Basic,9.99,
2511,1091,2024-12-30,upgrade,Premium,21.99,
2512,1091,2025-01-29,downgrade,Standard,15.99,
2513,1091,2025-04-29,cancellation,Standard,-15.99,content_dissatisfaction
2514,1092,2025-12-01,subscription_start,Basic,9.99,
2515,1093,2025-08-30,subscription_start,Standard,15.99,
2516,1093,2025-11-28,downgrade,Basic,9.99,
2517,1094,2024-06-21,trial_start,,0.0,
2518,1094,2024-06-28,subscription_start,Standard,15.99,
2519,1094,2024-12-25,cancellation,Standard,-15.99,price
2520,1095,2024-04-12,subscription_start,Basic,9.99,
2521,1095,2026-01-02,cancellation,Basic,-9.99,not_using
2522,1096,2024-03-23,subscription_start,Premium,21.99,
2523,1096,2024-08-20,downgrade,Basic,9.99,
2524,1096,2025-08-15,cancellation,Basic,-9.99,found_alternative
2525,1097,2025-03-02,trial_start,,0.0,
2526,1097,2025-03-09,subscription_start,Standard,15.99,
2527,1097,2025-04-08,upgrade,Premium,21.99,
2528,1097,2025-05-08,cancellation,Premium,-21.99,content_dissatisfaction
2529,1098,2025-02-25,trial_start,,0.0,
2530,1098,2025-03-04,trial_churn,,0.0,
2531,1099,2026-01-04,trial_start,,0.0,
2532,1099,2026-01-11,trial_churn,,0.0,
2533,1100,2024-01-05,subscription_start,Standard,15.99,
2534,1100,2025-01-29,cancellation,Standard,-15.99,price
2535,1101,2025-09-25,trial_start,,0.0,
2536,1101,2025-10-02,subscription_start,Premium,21.99,
2537,1101,2025-12-31,downgrade,Standard,15.99,
2538,1101,2025-12-31,cancellation,Standard,-15.99,content_dissatisfaction
2539,1102,2026-02-27,trial_start,,0.0,
2540,1102,2026-03-06,subscription_start,Standard,15.99,
2541,1103,2024-06-01,trial_start,,0.0,
2542,1103,2024-06-08,trial_churn,,0.0,
2543,1104,2025-01-07,subscription_start,Standard,15.99,
2544,1104,2025-03-08,cancellation,Standard,-15.99,not_using
2545,1105,2026-02-15,trial_start,,0.0,
2546,1105,2026-02-22,trial_churn,,0.0,
2547,1106,2026-03-15,subscription_start,Basic,9.99,
2548,1107,2025-08-29,trial_start,,0.0,
2549,1107,2025-09-05,trial_churn,,0.0,
2550,1108,2024-04-22,subscription_start,Standard,15.99,
2551,1109,2025-01-19,subscription_start,Premium,21.99,
2552,1109,2025-04-19,downgrade,Standard,15.99,
2553,1109,2025-04-19,cancellation,Standard,-15.99,found_alternative
2554,1110,2024-05-28,trial_start,,0.0,
2555,1110,2024-06-04,subscription_start,Premium,21.99,
2556,1110,2025-05-30,downgrade,Basic,9.99,
2557,1110,2025-08-28,cancellation,Basic,-9.99,content_dissatisfaction
2558,1111,2025-04-13,trial_start,,0.0,
2559,1111,2025-04-20,subscription_start,Family,27.99,
2560,1111,2025-06-19,cancellation,Family,-27.99,content_dissatisfaction
2561,1112,2024-02-02,trial_start,,0.0,
2562,1112,2024-02-09,trial_churn,,0.0,
2563,1113,2024-06-24,subscription_start,Standard,15.99,
2564,1113,2025-08-18,upgrade,Premium,21.99,
2565,1113,2025-09-17,cancellation,Premium,-21.99,found_alternative
2566,1114,2025-10-15,subscription_start,Standard,15.99,
2567,1115,2024-03-29,trial_start,,0.0,
2568,1115,2024-04-05,subscription_start,Basic,9.99,
2569,1115,2024-05-05,cancellation,Basic,-9.99,price
2570,1116,2026-05-07,trial_start,,0.0,
2571,1116,2026-05-14,trial_churn,,0.0,
2572,1117,2025-03-20,subscription_start,Premium,21.99,
2573,1117,2026-02-13,cancellation,Premium,-21.99,content_dissatisfaction
2574,1118,2024-01-06,subscription_start,Premium,21.99,
2575,1118,2025-03-01,cancellation,Premium,-21.99,content_dissatisfaction
2576,1118,2025-03-29,reactivation,Standard,15.99,
2577,1118,2025-07-27,cancellation,Standard,-15.99,price
2578,1119,2025-05-31,trial_start,,0.0,
2579,1119,2025-06-07,subscription_start,Basic,9.99,
2580,1119,2025-12-04,cancellation,Basic,-9.99,content_dissatisfaction
2581,1120,2024-09-03,subscription_start,Standard,15.99,
2582,1121,2024-05-15,trial_start,,0.0,
2583,1121,2024-05-22,trial_churn,,0.0,
2584,1122,2025-11-16,subscription_start,Premium,21.99,
2585,1123,2024-01-25,trial_start,,0.0,
2586,1123,2024-02-01,subscription_start,Standard,15.99,
2587,1123,2025-01-26,cancellation,Standard,-15.99,not_using
2588,1124,2026-06-11,subscription_start,Standard,15.99,
2589,1125,2024-03-13,trial_start,,0.0,
2590,1125,2024-03-20,subscription_start,Standard,15.99,
2591,1125,2025-06-13,cancellation,Standard,-15.99,price
2592,1126,2026-02-09,subscription_start,Family,27.99,
2593,1127,2026-03-17,trial_start,,0.0,
2594,1127,2026-03-24,subscription_start,Basic,9.99,
2595,1128,2025-11-21,trial_start,,0.0,
2596,1128,2025-11-28,trial_churn,,0.0,
2597,1129,2024-02-11,trial_start,,0.0,
2598,1129,2024-02-18,trial_churn,,0.0,
2599,1130,2026-03-03,trial_start,,0.0,
2600,1130,2026-03-10,subscription_start,Standard,15.99,
2601,1131,2025-05-04,trial_start,,0.0,
2602,1131,2025-05-11,trial_churn,,0.0,
2603,1132,2024-09-30,trial_start,,0.0,
2604,1132,2024-10-07,subscription_start,Standard,15.99,
2605,1132,2025-02-04,downgrade,Basic,9.99,
2606,1132,2026-01-30,cancellation,Basic,-9.99,content_dissatisfaction
2607,1133,2025-04-08,subscription_start,Basic,9.99,
2608,1134,2025-11-25,subscription_start,Premium,21.99,
2609,1134,2026-01-24,downgrade,Basic,9.99,
2610,1134,2026-01-24,cancellation,Basic,-9.99,found_alternative
2611,1135,2025-12-10,trial_start,,0.0,
2612,1135,2025-12-17,trial_churn,,0.0,
2613,1136,2024-07-02,trial_start,,0.0,
2614,1136,2024-07-09,subscription_start,Basic,9.99,
2615,1136,2024-09-07,upgrade,Premium,21.99,
2616,1136,2025-01-05,cancellation,Premium,-21.99,technical_issues
2617,1137,2025-12-14,subscription_start,Standard,15.99,
2618,1137,2026-06-12,cancellation,Standard,-15.99,found_alternative
2619,1138,2024-01-24,trial_start,,0.0,
2620,1138,2024-01-31,subscription_start,Standard,15.99,
3215,1138,2024-01-31,subscription_start,Standard,15.99,
2621,1138,2024-03-01,cancellation,Standard,-15.99,moved_competitor
2622,1139,2025-03-06,trial_start,,0.0,
2623,1139,2025-03-13,subscription_start,Family,27.99,
2624,1140,2026-06-11,trial_start,,0.0,
2625,1140,2026-06-18,subscription_start,Premium,21.99,
2626,1141,2024-12-17,subscription_start,Standard,15.99,
2627,1141,2025-02-15,cancellation,Standard,-15.99,price
2628,1142,2025-06-26,subscription_start,Basic,9.99,
2629,1142,2026-02-21,cancellation,Basic,-9.99,not_using
2630,1143,2024-11-09,subscription_start,Family,27.99,
2631,1144,2026-02-27,trial_start,,0.0,
2632,1144,2026-03-06,subscription_start,Standard,15.99,
2633,1145,2024-06-13,trial_start,,0.0,
2634,1145,2024-06-20,trial_churn,,0.0,
2635,1146,2024-04-29,trial_start,,0.0,
2636,1146,2024-05-06,trial_churn,,0.0,
2637,1147,2024-07-07,subscription_start,Basic,9.99,
2638,1147,2024-12-04,cancellation,Basic,-9.99,price
2639,1148,2024-05-31,trial_start,,0.0,
2640,1148,2024-06-07,subscription_start,Standard,15.99,
2641,1149,2024-01-26,subscription_start,Standard,15.99,
2642,1149,2024-04-25,cancellation,Standard,-15.99,price
2643,1150,2024-06-08,trial_start,,0.0,
2644,1150,2024-06-15,trial_churn,,0.0,
3211,1150,2024-06-15,trial_churn,,0.0,
2645,1151,2025-12-23,subscription_start,Premium,21.99,
2646,1152,2026-03-29,subscription_start,Standard,15.99,
2647,1153,2026-01-19,trial_start,,0.0,
2648,1153,2026-01-26,subscription_start,Family,27.99,
2649,1154,2024-01-26,trial_start,,0.0,
2650,1154,2024-02-02,trial_churn,,0.0,
2651,1155,2024-02-26,subscription_start,Standard,15.99,
2652,1155,2024-12-22,cancellation,Standard,-15.99,content_dissatisfaction
2653,1156,2026-02-24,subscription_start,Basic,9.99,
2654,1156,2026-03-26,cancellation,Basic,-9.99,moved_competitor
2655,1157,2024-03-30,trial_start,,0.0,
2656,1157,2024-04-06,subscription_start,Basic,9.99,
2657,1157,2024-12-02,cancellation,Basic,-9.99,not_using
2658,1158,2024-02-27,trial_start,,0.0,
2659,1158,2024-03-05,subscription_start,Standard,15.99,
2660,1158,2024-12-30,cancellation,Standard,-15.99,content_dissatisfaction
2661,1159,2025-01-16,subscription_start,Standard,15.99,
2662,1160,2024-03-30,subscription_start,Premium,21.99,
2663,1160,2024-06-28,downgrade,Standard,15.99,
2664,1160,2024-06-28,cancellation,Standard,-15.99,price
2665,1160,2024-10-06,reactivation,Standard,15.99,
2666,1160,2025-04-04,upgrade,Family,27.99,
2667,1160,2025-04-04,cancellation,Family,-27.99,not_using
2668,1160,2025-05-05,reactivation,Basic,9.99,
2669,1160,2025-10-02,cancellation,Basic,-9.99,found_alternative
2670,1160,2026-01-30,reactivation,Premium,21.99,
2671,1160,2026-05-30,cancellation,Premium,-21.99,not_using
2672,1161,2024-10-22,subscription_start,Standard,15.99,
2673,1161,2025-04-20,upgrade,Family,27.99,
2674,1161,2025-05-20,cancellation,Family,-27.99,found_alternative
2675,1162,2025-02-28,trial_start,,0.0,
2676,1162,2025-03-07,trial_churn,,0.0,
2677,1163,2025-05-01,subscription_start,Family,27.99,
2678,1163,2025-07-30,downgrade,Standard,15.99,
2679,1163,2025-08-29,cancellation,Standard,-15.99,found_alternative
2680,1163,2025-12-29,reactivation,Standard,15.99,
2681,1164,2024-03-31,trial_start,,0.0,
2682,1164,2024-04-07,subscription_start,Basic,9.99,
2683,1164,2025-04-02,cancellation,Basic,-9.99,price
2684,1165,2025-04-18,subscription_start,Premium,21.99,
2685,1165,2025-08-16,downgrade,Basic,9.99,
2686,1166,2024-10-23,subscription_start,Premium,21.99,
2687,1166,2025-04-21,cancellation,Premium,-21.99,not_using
2688,1167,2024-11-07,subscription_start,Basic,9.99,
2689,1167,2025-04-06,upgrade,Premium,21.99,
2690,1167,2026-01-31,downgrade,Basic,9.99,
